,Image,Text
1098,AHTD3A0356_Para2_4.png,إسرائيلي وشعبي يمثل في جملته السذاجة وضعف ملكة النقد وبساطة القص و
1099,AHTD3A0356_Para2_5.png,القصة ومبلغ علم الناس
1100,AHTD3A0356_Para3_1.png,والطابع الظاهر على أخبار عبيد هو طابع السمر والقصص والأساطير المتأثرة
1101,AHTD3A0356_Para3_2.png,بالإسرائيليات  وأما الشعر الكثير الذي روي على أنه من نظم التبابعة وغيرهم
1102,AHTD3A0356_Para3_3.png,وفيه قصائد طويلة فلا ندري أمن نضمه أم من نظم أشخاص آخرين
1103,AHTD3A0356_Para3_4.png,قالوها على لسان من زعموا أنهم نظموها أو إنها أضيفت فيما بعد إلى الكتاب
1104,AHTD3A0356_Para3_5.png,ونسبت روايتها إلى عبيد
1105,AHTD3A0357_Para2_1.png,وأما وهب بن منيه فقد كان من أهل ذماروكان قاصا أخباريا من الأبناء
1106,AHTD3A0357_Para2_3.png,العربية  وقد زعم أنه كان ينقل من التوراة ومن كتب بني إسرائيل وانه كان يقول
1107,AHTD3A0357_Para2_4.png,قرأت من كتب الله تعالى اثنين وسيعين كتابا وانه كان يتقن اليونانية والسريانية والحمرية
1108,AHTD3A0357_Para3_4.png,سليمان بن داوود عليهما السلام فقراه
1109,AHTD3A0365_Para2_1.png,وهناك عدد آخر من العلماء كالأصمعي و الشرقي بن القطامي وسائر من اشتغل بالأنساب
1110,AHTD3A0365_Para2_2.png,واللغة والأدب كان لهم  فضل كبير في جمع  أخبار الجاهلية المتصلة بالإسلام وقد
1111,AHTD3A0365_Para2_3.png,تولدت من شروحهم و أماليهم وكتبهم ثروة تاريخية قيمة لم ترد في كتب التاريخ
1112,AHTD3A0365_Para2_4.png,ولكن عرض أسمائهم هنا وذكر بحوثهم ومؤلفاتهم يضطرنا إلى كتابة فصول طويلة
1113,AHTD3A0365_Para3_1.png,لقد بذل الهمداني مجهودا يقدر في تأليف كتبه وفي اختيار  موضوعاتهوسلك في
1114,AHTD3A0365_Para3_2.png,بحوثه سبيلا حسنا بذهابه بنفسه إلى الأماكن الأثارية وبوصفه لها في كتبه فأعطانا
1115,AHTD3A0366_Para3_1.png,ولخد أشار الهمداني نفسه إليهم وذكرهم بأسمائهم مثل أحمد بن الأغر الشهابي من كندة
1116,AHTD3A0366_Para3_2.png,و محمد ابن أحمد الأوساني و مسلمة بن يوسف بن مسلمة الحيواني وغيرهم  فهم مثله يستحقون
1117,AHTD3A0366_Para3_3.png,الثناء والتقدير أيضا وهم بطريقتهم هذه في جمع مادة التأريخ يكونون على شاكلة الآثاريين
1118,AHTD3A0366_Para3_4.png,المحدثين في إدراك أهمية الدراسات الآثار
1119,AHTD3A0367_Para2_1.png,وقد أثنى الهمداني بصورة خاصة على أستاذ له أخذ منه فوسمه بأنه شيخ حمير
1120,AHTD3A0367_Para2_2.png,وناسبها وعلامتها وحامل سفرها ووارث ما ادخرته ملوك حمير خزائنها من
1121,AHTD3A0367_Para3_1.png,والمنبع الذي غرف منه علمه بأحوال الماضين إلى أن قال وكان
1122,AHTD3A0367_Para3_2.png,بحاثة قد لقي رجلا وقرأ زبر حمير القديمة ومساندها الدهرية فربما
1123,AHTD3A0367_Para3_3.png,نقل الاسم على لفظ القدمان من حمير وكانت أسماء فيها ثقلفخفضها
1124,AHTD3A0367_Para3_4.png,العرب وأبدلت فيها الحروف الذلقية وسمع بها الناس مخففة مبدلة
1125,AHTD3A0369_Para2_1.png,وقد دونت في عهود لا تعد كثيرا عن الإسلام ومن الموارد الإسلامية أن الأسماء اليمانية
1126,AHTD3A0369_Para2_2.png,المدونة في كتابات المسند التي يرجع عهدها إلى ما قبل الميلاد هي أسماء أخذت تقل
1127,AHTD3A0369_Para2_3.png,في كتابات المسند المدونة بعد الميلاد إلى قبيل الإسلام وأن أسماء أخرى جديدة أخف
1128,AHTD3A0369_Para2_4.png,على السمع حلت محل الأسماء المبهمة القديمة  وفي هذا التطور
1129,AHTD3A0369_Para3_1.png,وقد حملني قول الهمداني إنه اخذ اخبار رجال حمير و كهلان من سجل خولان القديم
1130,AHTD3A0369_Para3_2.png,بصعدة على مراجعة متن الجزء الأول من الإكليل للوقوف على الأماكن التي اعتمد
1131,AHTD3A0369_Para3_3.png,فيها على هذا السجل لأتمكن بها من تكوين رأي عنه ومن الحصول على فكرة عما جاء
1132,AHTD3A0369_Para3_4.png,فيه  وقد وجدته يصول في موضع منه وقرأت في السجل الأول
1133,AHTD3A0370_Para3_1.png,فدخلت فيها حضرموت الصغرى وسماكا وظالما وخبارا والمشفتر  ووجدته يقول في موضع آخر
1134,AHTD3A0372_Para3_1.png,وقد أورد الهمداني في الجزء الثاني من كتابه الإكليل  جملة تدل على أن السجل القديم 
1135,AHTD3A0373_Para2_1.png,وكان الهمداني قد نص في الجزء الأول من الإكليل على أن ذلك السجل هو
1136,AHTD3A0373_Para2_2.png,سجل محمد بن أبان الحنفري وذلك في أثناء حديثه على بطون صعدة
1137,AHTD3A0373_Para2_3.png,إذ قال فهذه الآن بطونها على ما روى رجال خولان و حمير بصعدة  وقد
1138,AHTD3A0373_Para2_4.png,سكنت بها سنة فأطلعت على أخبار خولان و أنسابها و رجالها كما أطلعت
1139,AHTD3A0373_Para2_5.png,على بطن راحتي
1140,AHTD3A0373_Para3_1.png,ويظهر من إشارات الهمداني اليه انه قصد بهذا السجل السجل القديم
1141,AHTD3A0373_Para3_2.png,و أما السجلات الأخرى فقد كانت من وضع علماء آخرين من علماء النسب
1142,AHTD3A0373_Para3_3.png,كانوا بمدينة صعدة وقد جمعوا أنساب خولان وحمير وقبائل أخرى و أضافوها
1143,AHTD3A0373_Para3_4.png,على شكل مشجرات نسب إلى ذلك الديوان فصار مجموعة سجلات  واهذا
1144,AHTD3A0373_Para3_5.png,كان ينبه الهمداني إلى الموارد
1145,AHTD3A0374_Para2_1.png,وأما ما يذكره الهمداني من أن أصل السجل القديم وأساسه جاهلي فأمر
1146,AHTD3A0374_Para2_2.png,لا أريد أن أبت فيه الآن  لا أريد أن أنفيه ولا أريد أن أثبته
1147,AHTD3A0374_Para2_3.png,أيضا  بل أقف منه موقف المحايد الحذر لأني لا أجد في المنقول منه
1148,AHTD3A0374_Para2_4.png,في كتاب الإكليل ما يشير إلى جاهلية وأصل جاهلي
1149,AHTD3A0374_Para2_5.png, فالمشجرات المذكورة هي من هذا النوع المألوف
1150,AHTD3A0374_Para3_3.png,أن أتبحر فيه وفي أصله ما دمت لا أملك السجل نفسه لا القديم منه ولا الجديد
1151,AHTD3A0374_Para3_4.png,أو نصوصا طويلة أخذت منه حتى يسهل علي الحكم من قراءتي
1152,AHTD3A0375_Para2_1.png,وأما الخنفري صاحب السجل فهو محمد بن أبان بن ميمون ابن حريز الخنفري  ولد في ولاية معاوية
1153,AHTD3A0375_Para2_2.png,بن أبي سفبان في سنة خمسين وتوفي في سنة خمس وتسعين ومائة ودفن في رأس حدبة صعدة  هذا
1154,AHTD3A0376_Para2_1.png,وتجد في الجزء الثامن من الإكليل مواضع ذكر فيها الهمداني أبا نصر أيضا  وقد راجعتها وراجعت
1155,AHTD3A0376_Para2_2.png,الأماكن التي أشير فيها إليه في الجزء الأول فتبين لي أن علم أبي نصر بتأريخ اليمن القديم هو على
1156,AHTD3A0376_Para2_3.png,هذا الوجه إحاطة بأنساب القبائل اليمانية على النحو الني كان شائعا ومتعارفا في أيامه
1157,AHTD3A0376_Para2_4.png,ومسجلا في سجلات الأنساب في تلك الأيام
1158,AHTD3A0377_Para2_1.png,أما فهم النصوص واستنباط معانيها بوجه صحيح دقيق فأرى أنه لم يكن ذا قدرة
1159,AHTD3A0377_Para2_2.png,في ذلك وهو عندي في هذا الباب مثل غيره من قراء الخط الحمري  ودليلي على ذلك
1160,AHTD3A0377_Para2_3.png,أن القراءات المنسوبة إليهم هي قراءات لا يمكن أن تكون قراءات لنصوص جاهلية
1161,AHTD3A0377_Para2_4.png,وإن تضمنت بعض أسماء يمانية قديمة
1162,AHTD3A0378_Para2_1.png,بالرجوع إلى مؤلفات الهمداني وغيره من علماء اليمن لدراستها دراسة نقد
1163,AHTD3A0378_Para2_2.png,عميقة  ومقابلة ما ورد فيها من قراءات للنصوص مع قراءات العلماء المحدثين
1164,AHTD3A0378_Para2_3.png,المتخصصين بالعربيات الجنوبية لتلك النصوص إن كانت أصولها أو صورها موجودة
1165,AHTD3A0378_Para2_4.png,محفوظة وعندئذ يمكن الحكم حكما علميا سليما على مقدار علم أولئك العلماء
1166,AHTD3A0378_Para2_5.png,بلغات اليمن القديمة
1167,AHTD3A0382_Para3_1.png,كالذي حدث عندنا من تباين الخطوط باختلاف خطوط كتبته فأدى تباين الخط هذا
1168,AHTD3A0383_Para2_1.png,هو في وجود خط عمودي في وسط الكأس هو امتداد لرجل الكأس وذلك في حرف الحاء أما الهاء فلا يوجد فيه هذا
1169,AHTD3A0383_Para2_2.png,الخط الذي يقسم باطن الكأس إلى نصفين  ويشبه حرف الخاء حرف الهاء في رسم رأس الكأس ولكنه يختلف
1170,AHTD3A0383_Para2_3.png,عنه في القاعدة إذ ترتكز هذا الرأس على قاعدة ليست خطا مستقيما بل على قاعدة
1171,AHTD3A0383_Para3_1.png,ومثل التشابه بين حرفي الصاد والسين فكلاهما على هيئة كأس وضعت وضعا مقلوبا بحيث صارت القاعدة التي ترتكز
1172,AHTD3A0384_Para2_1.png,وجاء نشوان بن سعيد الحميري بملاحظات عن المسند هي الملاحظات التي أوردها الهمداني
1173,AHTD3A0384_Para2_4.png,لئلا يخلط الكلام  وصورة الصفر عندهم كصورة
1174,AHTD3A0384_Para3_1.png,الألف في العربي   وما قلته عن تعدد صور الحرف قبل قليل ينطبق على ملاحظة
1175,AHTD3A0384_Para3_2.png,نشوان أيضا  ويظهر أن قوما من أهل اليمن بقوا أمدا في الإسلام وهم يتوارثون
1176,AHTD3A0384_Para3_3.png,هذا الخط ويكتبون به  فقد جاء في بعض الموارد والمسند خط حمير مخالف لخطنا
1177,AHTD3A0384_Para3_4.png,هذا كانوا يكتبونه أيام ملكهم فيما بينهم  قال أبو حاتم هو في أيديهم إلى
1178,AHTD3A0384_Para3_5.png,اليوم باليمن
1179,AHTD3A0386_Para2_1.png,فقد صور كل ناسخ تلك الحروف على رغبته وعلى قدرته على محاكاة النقوش ومن هنا تباينت وتعددت
1180,AHTD3A0386_Para2_2.png,فأضاعت علينا الصور الأصلية التي رسمها الهمداني لتلك الحروف  أما رأينا في علم علماء اليمن بفهم المسند
1181,AHTD3A0386_Para2_3.png,فيمكن تكوينه
1182,AHTD3A0386_Para3_1.png,إن كانت تلك النصوص الأصلية لا تزال موجودة باقية أو بمراجعة النصوص المدونة
1183,AHTD3A0386_Para3_2.png,و مقابلتها بمعرباتها لترى درجة قرب التعريب أو بعده من الأصل  وعندئذ نستطيع إبداء حكم على مقدار
1184,AHTD3A0387_Para3_3.png,تالب  ولم يبخل الهمداني عليه فوهب له أما قال لها ترعة بنت بازل بن شرحبيل
1185,AHTD3A0387_Para3_4.png,بن سار بن أبي شرح يحضب بن الصوار
1186,AHTD3A0388_Para2_1.png,و أورد الهمداني نصا ذكر إن أحمد بن أبي الأغر  الشهابي وحده ب ناعط فقرأه
1187,AHTD3A0388_Para3_1.png,وأما بتع فقيلة من قبائل همدان وأما جملة  لهم الملك قديما كان فهي لا ريب من
1188,AHTD3A0388_Para3_2.png,قول الشهابي وليست بعبارة حميرية  وليس التعبير  وان فرضنا أنها ترجمة للأصل 
1189,AHTD3A0388_Para3_3.png,من التعابير المستعملة في الحميرية التي ترد في الكتابات  ولما كنا لا نعرف المتن الأصلي
1190,AHTD3A0388_Para3_4.png,للنص يصعب علينا الحكم عليه أكان قريبا من هذا المعنى
1191,AHTD3A0389_Para2_1.png,ويظهر على كل حال أن قراء المسند وقد قلت إنهم كانوا يحسنون في أيام
1192,AHTD3A0389_Para2_2.png,الهمداني قراءة حروف المسند لم يكونوا عك اطلاع بقواعد الحميرية ولا
1193,AHTD3A0389_Para2_3.png,باللسان الحميري أو الألسنة العربية الجنوبية الأخرى  خذ مثلا على
1194,AHTD3A0389_Para2_4.png,ذلك بن وهي حرف جر عند العرب الجنوبيين وتعني من و عن بلغتنا
1195,AHTD3A0389_Para2_5.png,قد أوقعتهم هذه الكلمة في مشكلات خطيرة
1196,AHTD3A0389_Para3_1.png,فقد تصور القوم عند قراءتهم لها أفها تعني أبدا ابنا على نحو ما يفهم من هذه
1197,AHTD3A0389_Para3_2.png,الكلمة في لغتنا  وفسروها بهذا التفسير  ففسروا بن بتع أو بن همدان
1198,AHTD3A0389_Para3_3.png,وما شابه ذلك ابن بتع أو ابن همدان و المقصود من الجملتين هو من بتع
1199,AHTD3A0389_Para3_4.png,و من همدان وبذلك تغير المعنى تماما ومن هنا وقع القوم
1200,AHTD3A0392_Para3_1.png,ومجمل رأيي في الهمداني أنه قد أفادنا ولا شك بوصفة للعاديات
1201,AHTD3A0392_Para3_2.png,التي رآها بنصه على ذكر أسمائها وأفادنا أيضا في إيراده
1202,AHTD3A0392_Para3_3.png,ألفاظا يمانية كانت مستعملة في أيامه استعمال الجاهليين لها وقد وردت
1203,AHTD3A0392_Para3_4.png,في نصوص المسند فترجمها علماء العربيات الجنوبية ترجمة غير صحيحة
1204,AHTD3A0392_Para3_5.png,فمن الممكن تصحيحها الآن على ضوء استعمالها في مؤلفات الهمداني
1205,AHTD3A0393_Para2_1.png,أما من حيث علمه بتأريخ اليمن القديم فإنه وإن  عرف بعض
1206,AHTD3A0393_Para2_2.png,الأسماء إلا أنه خلط فيها في الغالب فجعل اسم الرجل الواحد اسمين
1207,AHTD3A0393_Para2_3.png,وصير الأماكن إباء وأجدادا وجعل أسماء القبائل أسماء رجال ثم هو
1208,AHTD3A0393_Para2_4.png,لا يختلف عن غيره في جهله بتأريخ اليمن القديم فملأ الفراغ بإيراده
1209,AHTD3A0393_Para2_5.png,الأساطير والخرافات والمبالغات
1210,AHTD3A0394_Para2_3.png,على أنه لم يكن يفهم نصوص المسند وليس له علم بتاريخها وبتواريخ أصحابها وأنه
1211,AHTD3A0394_Para2_4.png,لا يمتاز بشيء عن الهمداني أو سائر علماء اليمن
1212,AHTD3A0394_Para3_3.png,في فهم معاني النصوص وفي قراءتها وشرحها وتفسرها ولعله لم يكثر منا
1213,AHTD3A0395_Para2_4.png,الأغلاط نفسها التي وقع فيها الهمداني فذكر جملا مسجوعة على إنها من وصايا
1214,AHTD3A0395_Para2_5.png,التبابعة وعبارات متكلفة
1215,AHTD3A0396_Para2_1.png,لم يغير فيه سوى ما قاله غير أني اختصرت شيئا ذكره في النسب ليس
1216,AHTD3A0396_Para2_2.png,هو من جملته بمحتسب  بل هو مما ذكره من الاختلاف في التأريخ و نحوه من
1217,AHTD3A0401_Para2_1.png,وجاءوا بدليل آخر في إثبات أن الإسلام كان له دخل في طمس معالم
1218,AHTD3A0401_Para2_2.png,تأريخ الجاهلية أو ينشدوا بعض الأشعار الجاهلية فكان جوابهم
1219,AHTD3A0401_Para2_3.png,لقد جب الله ذلك بالإسلام فلم الرجوع   فوجدوا في
1220,AHTD3A0401_Para2_4.png,امتناعهم عن رواية الشعر الجاهلي أو أخبار الجاهلية
1221,AHTD3A0401_Para3_1.png,أما حديث الإسلام يهدم ما قبله فهو حديث لا علاقة له البتة بتأريخ الجاهلية
1222,AHTD3A0401_Para3_2.png,ولا بهدم الجاهلية وقد استل من حديث طويل ورد في صحيح مسلم في باب كون الإسلام
1223,AHTD3A0401_Para3_3.png,يهدم ما قبله وكذا الهجرة والحج وبعد باب هل يؤاخذ بأعمال الجاهلية وقد
1224,AHTD3A0401_Para3_4.png,ورد جوابا عن أسئلة الصحابة عن أعمال منافية للإسلام ارتكبوها في الجاهلية
1225,AHTD3A0402_Para2_1.png,وهناك رواية أخرى تشرح لنا الأسباب التي حملت عمر على النهي عن
1226,AHTD3A0402_Para2_2.png,رواية بعض الشعر الجاهلي وهي انه قدم المدينة في خلافة الفاروق
1227,AHTD3A0402_Para2_3.png,عبد الله بن الزبعري وضرار بن الخطاب  وكانا شاعري قريش في الشرك 
1228,AHTD3A0402_Para2_4.png,فنزلا على أبي احمد بن جحش وقالا له تحب أن ترسل إلى حسان بن ثابت
1229,AHTD3A0402_Para2_5.png,حنى يأتيك فتنشده وينشدنا
1230,AHTD3A0402_Para3_1.png,قال حسان أفتبدآن أم أبدأ قالا نبدأ نحن قال ابتدئا  فأنشداه
1231,AHTD3A0402_Para3_2.png,حتى فار فصار كالمرجل غضبا ثم استويا على راحلتيهما يريدان مكة فخرج حسان
1232,AHTD3A0402_Para3_3.png,حتى دخل على عمر فقص عليه قصتهما وقصته  فقال له عمر لن يذهبا عنك بشيء إن
1233,AHTD3A0402_Para3_4.png,شاء الله وأرسل من يردهما وقال له عمر لو لم تدركهما إلا بمكة فأرددهما علي
1234,AHTD3A0403_Para2_1.png,فلما كان بالروحاء قال ضرار لصاحبه با ابن الزبعري أنا أعرف
1235,AHTD3A0403_Para2_2.png,عمر وذبه عن الإسلام وأهله وأعرف حسان وقلة صبره على ما فعلنا
1236,AHTD3A0403_Para2_3.png,به وكأني به قد جاء وشكا إليه ما فعلنا فأرسل في آثارنا
1237,AHTD3A0403_Para2_4.png,وقال لرسوله إن لم تلحقهما إلا بمكة فارددهما علي    فأربح
1238,AHTD3A0403_Para2_5.png,بنا ترك العناء وأقم بنا مكاننا
1239,AHTD3A0403_Para3_1.png,لقد حرم الإسلام أشياء من الجاهلية واقر أشياء أخرى
1240,AHTD3A0403_Para3_2.png,نص عليها في الكتاب والسنة ولم يرد أنه حرم أقلام الجاهلية
1241,AHTD3A0403_Para3_3.png,أو الشعر الجاهلي أو النثر الجاهلي أو أي أدب أو علم جاهلي
1242,AHTD3A0403_Para3_4.png,ولم يصل إلى علمنا أنه أمر بهدم المباني الجاهلية وطمس معالمها
1243,AHTD3A0404_Para2_1.png,وما يتعلق بها من أمور مما كان من صميم الوثنية أو كانت له علاقة بإعادتها إلى الذهن مثل التصوير  ولم نسمع أنه أمر
1244,AHTD3A0404_Para2_2.png,بإتلاف كتابات الجاهلية أو أنه نهى عن قراءتها والاستفادة منها أو انه منع استعمال اللهجات الأخرى التي كان يستعملها
1245,AHTD3A0404_Para2_3.png,الجاهليون أو إن علماء الإسلام منعوا رواية أخبار الجاهلية
1246,AHTD3A0405_Para2_1.png,و أما أنهم كانوا ينظرون إلى الأخباري نظرة  سيئة فيها شيء من ازدراء وعدم التقدير فما
1247,AHTD3A0405_Para3_3.png,ازدراء لكونه من رواة أخبار الجاهلية بل وثق في هذه الناحية وأخذ عنه دون رد أو اعتراض
1248,AHTD3A0406_Para2_1.png,ولو كان الإسلام قد حث على طمس أخبار الجاهلية أو إطفاء ذكر الأصنام والأوثان لما كان في وسع ابن الكلبي ولا غيره التحدث
1249,AHTD3A0406_Para2_2.png,عنها والإشارة اليها ولما أخذ العلماء عنه ورووا كتبه وتوارثوا كتاب الأصنام بل القرآن نفسه حجة في رد هذا الزعم ففيه ذكر
1250,AHTD3A0406_Para2_3.png,لرؤوس أصنام العرب وفيه مفصل حياة أهل الجاهلية ومثلهم
1251,AHTD3A0407_Para2_1.png,وقد تحدث ابن النديم في كتابه الفهرست في المقالة الثالثة التي خصصها 
1252,AHTD3A0407_Para2_4.png,صاحب السرة و أبي مخنف و الواقدي و الهيثم بن عدي و أبي البختري
1253,AHTD3A0408_Para2_3.png,ب النسابة وقيل عن أحدهم أحد النسابين أو وكان ناسبا أو بالتفسير
1254,AHTD3A0408_Para2_4.png,أو برواية الشعر وما شاكل ذلك من معارف  فهو مؤرخ ذلك الزمن إذن
1255,AHTD3A0408_Para3_1.png,وهذا نرى لفظة أخبار بمعنى تاريخ ورد في الفهرست في أثناء الحديث عن
1256,AHTD3A0410_Para2_1.png,إلا إن هذا الإطلاق لم يكن واسعا كثير الاستعمال وفي استطاعتنا ذكر
1257,AHTD3A0410_Para2_3.png,إطلاق لفظة مؤرخ و المؤرخ و تاريخ بصورة واسعة في
1258,AHTD3A0410_Para2_4.png,جملة العهد الذي عاش فيه ابن الكلبي ما دام العرف فيه إطلاق
1259,AHTD3A0410_Para2_5.png,لفظة أخبار بمعنى تاريخ
1260,AHTD3A0411_Para2_1.png,عادة قلع المباني القديمة لاستخدام أنقاضها في مبان جديدة والاعتداء على الأطلال
1261,AHTD3A0411_Para2_2.png,والآثار والقبور في بحثا عن الذهب والأحجار الكريمة والأشياء النفيسة الأخرى هي عادة
1262,AHTD3A0411_Para2_3.png,قديمة جدأ ربما رافقت الإنسان منذ يوم وجوده  وهي عادة لا تزال معروفة في كثير من
1263,AHTD3A0411_Para2_4.png,بلدان الشرق الأوسط حتى اليوم بالرغم من وجود قوانين تحرم هذا الاعتداء
1264,AHTD3A0411_Para3_3.png,كانت لا تزال ظاهرة قائمة واستعملوا الحجارة الضخمة التي كانت مترامية على سطح
1265,AHTD3A0411_Para3_4.png,الأرض وأزالوا بعض الجدر و الأسوار وحيطان البيوت
1266,AHTD3A0412_Para2_1.png,ويضاف إلى ما تقم عامل آخر هدم الآثار عليها بالجملة وأعني به الحروب  وسوف نرى حروبا
1267,AHTD3A0412_Para2_2.png,متوالية اكتسحت جميع مناطق العربية الجنوبية وأتت على مدنها إذ استعمل القادة سياسة حرق
1268,AHTD3A0412_Para2_3.png,المدن والمواقع والمزارع وقتل السكان بالجملة فأدى ذلك إلى اندثار الآثار وتشريد
1269,AHTD3A0412_Para2_4.png,الناس وهربهم إلى البوادي وتحول الأرضين الخصبة إلى أرضين جرد
1270,AHTD3A0412_Para3_1.png,ومن رجوع أهل الأخبار إلى الأعراب لأخذ أخبار قبائلهم وأيامهم وأنسابهم
1271,AHTD3A0412_Para3_2.png,وشعرهم وغير ذلك إن غالبية أهل الجاهلية لم تكن لهم كتب مدونة في تأريخهم
1272,AHTD3A0412_Para3_3.png,ولم تكن عندهم عادة تدوين الحوادث وتسجيل ما يقع لهم في كتب وسجلات بل كانوا
1273,AHTD3A0413_Para2_1.png,ولما كانت الذاكرة محدودة الطاقة لا تستطيع إن تحل كل ما تحمل ضاع الكثير من الأخبار
1274,AHTD3A0413_Para2_2.png,بتباعد الزمن وبوفاة شهود الحوادث ولم يبق بتوالي الأيام غير القليل منها  ومن هنا كان تعليل
1275,AHTD3A0413_Para3_1.png,وغزو فارس والروم ولهت عن الشعر وروايته  فلما كثر الإسلام وجاءت الفتوح
1276,AHTD3A0413_Para3_2.png,واطمأن العرب بالأمصار راجعوا رواية الشعر فلم يئلوا إلى ديوان مدون ولا كتاب مكتوب
1277,AHTD3A0414_Para3_1.png,أمور على جانب خطير من الأهمية بالقياس إلى المسلمين فهل يعقل بقاء أخبار
1278,AHTD3A0415_Para3_1.png,وقد كانت أسفار أولئك السياح مغامرات ومجازفاتإذ تعرضت حياة أكثرهم
1279,AHTD3A0415_Para3_2.png,للخطر بسبب عدم استقرار الأمن إذ ذاك وبسبب سوء الأوضاع الصحية ولعدم
1280,AHTD3A0415_Para3_3.png,وجود أماكن مريحة تناسب حياتهم التي تعودوها إلا أنهم لم يبالوا ذلك ولم يحفلوا
1281,AHTD3A0415_Para3_4.png,به وتحايلوا بمختلف الحيل للتغلب على تلك الصعوبات ولكسب ود رؤساء القبائل
1282,AHTD3A0415_Para3_5.png,والحكام لتسهيل  مهمتهم
1283,AHTD3A0416_Para2_1.png,وقد قضى نفر منهم نحبه في أسفاره هذه  وقد كانت اكثر أسفار هؤلاء
1284,AHTD3A0416_Para2_2.png,الرواد أسفارا فردية قام بها أفراد من العلماء ومن الضباط والمغامرين
1285,AHTD3A0416_Para2_3.png,والأسفار الفردية مهما كانت لا تأتي بالنتائج التي تنجم عن دراسات
1286,AHTD3A0416_Para2_4.png,البعثات المتخصصة بمختلف الشؤون لذلك نتطلع إلى اليوم الذي
1287,AHTD3A0416_Para2_5.png,تتمكن فيه البعثات العلمية الكبيرة من اختراق آفاق بلاد العرب
1288,AHTD3A0416_Para3_1.png,ونستطيع إن نعد السائح الدانماركي كارستن نيبور  الذي قام في سنة
1289,AHTD3A0416_Para3_2.png, للميلاد برحلة إلى جزيرة العرب أول رائد من رواد الغرب
1290,AHTD3A0416_Para3_3.png,ظهر في القرون الحديثة وصف بلاد العرب ولفت أنظار العلماء إلى المسند
1291,AHTD3A0416_Para3_4.png,والرقم العربية  وقد أثارت رحلته هذه همم العلماء والسياح فرحل
1292,AHTD3A0416_Para3_5.png,من بعده عدد منهم
1293,AHTD3A0417_Para2_1.png,فزار الدكتور سيتزن جنوبي بلاد العرب ويمكن من نقشر صور نصوص عربية جنوبية أرسلها إلى أوروبة عام  م
1294,AHTD3A0417_Para2_2.png,ومنه النصوص على قصرها وغلطها أفادت في تدوين تاريخ العرب قبل الإسلام إفادة غير مباشرة لأنها لفتت أنظار
1295,AHTD3A0417_Para2_3.png,المستشرقين إليها والى دراسة التاريخ العربي القديم حتى آل الأمر إلى حل رموز تلك الكتابة
1296,AHTD3A0417_Para3_3.png,كتابة علمية  وقد زار آثار الأنباط وعاصمتهم البتراء
1297,AHTD3A0419_Para2_1.png,ولم يتمكن العلماء الذين عالجوا مشكلة الكتابة العربية الجنوبية من معرفة الحروف كلها
1298,AHTD3A0419_Para2_2.png,ولذلك لم يستطيعوا قراءة أكثر النصوص التي جيء بها إلى أوروبة وفهم معناها كما إن النصوص
1299,AHTD3A0419_Para2_3.png,المقروءة لم تكن مضبوطة ضبطا تاما فاستطاع هذا العالم بجهوده العظيمة قراءة كل النصوص
1300,AHTD3A0419_Para2_4.png,التي جاء بها السياح والعلماء وتعيين أشكال الحروف
1301,AHTD3A0419_Para3_1.png,ووضع أسس متينة لدراسة عرفت بعد ذلك باسم الدراسة العربية الجنوبية وقد استعان
1302,AHTD3A0419_Para3_2.png,العلماء على فهم هذه الكتابات بالدراسات اللغوية السامية مثل العبرانية وباللغة العربية التي
1303,AHTD3A0419_Para3_3.png,نزل بها القرآن الكريم وباللهجات اليمانية و بالمعلومات الجغرافية المدونة في الكتب العربية
1304,AHTD3A0419_Para3_4.png,وبأسماء الملوك والأشخاص الذين وردت أسماؤهم في المؤلفات العربية
1305,AHTD3A0420_Para2_1.png,بدأ الرحلة الأولى في اكتوبر من سنة م وختمها في شهر آذار
1306,AHTD3A0420_Para2_3.png,والأوضاع غير مساعدة والفوضى عامة في بلاد اليمن ولم يكن للحكومة على القبائل
1307,AHTD3A0420_Para2_4.png,من سلطان  ومع ذلك تمكن من الحصول على  نقشا رجع بها إلى أوروبة
1308,AHTD3A0420_Para3_1.png,أما الرحلة الثانية فكانت في نيسان سنة  م ودامت حتى فبراير سنة 
1309,AHTD3A0420_Para3_2.png,وقد زار في أثنائها المناطق الجنوبية الشرقية والمنطقة الجنوبية الممتدة من
1310,AHTD3A0420_Para3_3.png,جنوب صنعاء حتى مدينة عدن  وقد تمكن من جمع معلومات مهمة عن طبغرافية
1311,AHTD3A0420_Para3_4.png,البلاد و أماكنها الاثرية و عاد بنصوص معينة مهمة دخلت في ممتلكات المتحف البريطاني
1312,AHTD3A0421_Para2_1.png,وقام بالرحلة الثالثة في سنة م و مكث في اليمن إلى
1313,AHTD3A0421_Para2_2.png,سنة م و كانت رحلته هذه جدا إذ حصل على اثار
1314,AHTD3A0421_Para2_3.png,و نقوش كتابية كانت على جانب عظيم من الأهمية منها
1315,AHTD3A0421_Para2_5.png,و من هذه النصوص نصان عن تصدع سد مأرب يبرجع
1316,AHTD3A0421_Para2_6.png,عهدهماالى زمن قريب من ميلاد الرسول
1317,AHTD3A0422_Para2_1.png,وبطريقة القوالب الجبسية وبطرق أخرى  وقد تمكن بهذا الأسلوب الجديد من الظفر
